,rule_id,rule,len_l,len_r,count_lhs,count_rhs,support,confidence,lift,rpf,conviction,lhs,rhs,itemset
2619,10469,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19885,98425,0.19885,1.0,1.016002032004064,0.19885,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_1'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'ELAPSED_TIME,ELAPSED_TIME_1']"
2620,10476,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19802,98425,0.19802,1.0,1.016002032004064,0.19802,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_2'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'ELAPSED_TIME,ELAPSED_TIME_2']"
2621,10483,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19017,98425,0.19017,1.0,1.016002032004064,0.19017,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_3'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'ELAPSED_TIME,ELAPSED_TIME_3']"
2622,10490,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_4'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19789,98425,0.19789,1.0,1.0160020320040641,0.19789,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_4'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'ELAPSED_TIME,ELAPSED_TIME_4']"
2623,10491,"{('CANCELLATION_REASON', 4), ('DIVERTED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_4'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",3,1,19789,98425,0.19789,1.0,1.0160020320040641,0.19789,15750000.000000041,"(('CANCELLATION_REASON', 4), ('DIVERTED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_4'))","(('CANCELLED', 0.0),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'ELAPSED_TIME,ELAPSED_TIME_4', 'CANCELLED,0.0']"
2624,10492,"{('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_4'), ('DIVERTED', 0.0), ((('DIVERTED', 0.0),)",3,1,19789,99711,0.19789,1.0,1.0028983763075288,0.19789,2889999.999999948,"(('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_4'))","(('DIVERTED', 0.0),)","['CANCELLATION_REASON,4', 'ELAPSED_TIME,ELAPSED_TIME_4', 'DIVERTED,0.0', 'CANCELLED,0.0']"
2625,10495,"{('CANCELLATION_REASON', 4), ('ELAPSED_TIME', 'ELAPSED_TIME_4'), ('CANCELLED', 0.0), ('DIVERTED', 0.0), ((('CANCELLED', 0.0), ('DIVERTED', 0.0)}",2,2,19789,98136,0.19789,1.0,1.0189940490747533,0.19789,18639999.99999999,"(('CANCELLATION_REASON', 4), ('ELAPSED_TIME', 'ELAPSED_TIME_4'))","(('CANCELLED', 0.0), ('DIVERTED', 0.0))","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DIVERTED,0.0', 'ELAPSED_TIME,ELAPSED_TIME_4']"
2626,10497,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('FLIGHT_NUMBER', 'FLIGHT_NUMBER_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19746,98425,0.19746,1.0,1.0160020320040641,0.19746,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('FLIGHT_NUMBER', 'FLIGHT_NUMBER_0'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'FLIGHT_NUMBER,FLIGHT_NUMBER_0']"
2627,10504,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('FLIGHT_NUMBER', 'FLIGHT_NUMBER_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19717,98425,0.19717,1.0,1.0160020320040641,0.19717,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('FLIGHT_NUMBER', 'FLIGHT_NUMBER_1'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'FLIGHT_NUMBER,FLIGHT_NUMBER_1']"
2628,10511,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('FLIGHT_NUMBER', 'FLIGHT_NUMBER_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19719,98425,0.19719,1.0,1.0160020320040641,0.19719,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('FLIGHT_NUMBER', 'FLIGHT_NUMBER_2'))","(('CANCELLATION_REASON', 4),)","['FLIGHT_NUMBER,FLIGHT_NUMBER_2', 'DIVERTED,0.0', 'CANCELLED,0.0', 'CANCELLATION_REASON,4']"
2629,10512,"{('CANCELLATION_REASON', 4), ('DIVERTED', 0.0), ('FLIGHT_NUMBER', 'FLIGHT_NUMBER_2'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",3,1,19719,98425,0.19719,1.0,1.0160020320040641,0.19719,15750000.000000041,"(('CANCELLATION_REASON', 4), ('DIVERTED', 0.0), ('FLIGHT_NUMBER', 'FLIGHT_NUMBER_2'))","(('CANCELLED', 0.0),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'FLIGHT_NUMBER,FLIGHT_NUMBER_2', 'CANCELLED,0.0']"
2630,10513,"{('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('FLIGHT_NUMBER', 'FLIGHT_NUMBER_2'), ('DIVERTED', 0.0), ((('DIVERTED', 0.0),)",3,1,19769,99711,0.19719,0.9974707875967423,1.0003618332949649,0.19669126460620162,1.1426477482199007,"(('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('FLIGHT_NUMBER', 'FLIGHT_NUMBER_2'))","(('DIVERTED', 0.0),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'FLIGHT_NUMBER,FLIGHT_NUMBER_2']"
2631,10516,"{('CANCELLATION_REASON', 4), ('FLIGHT_NUMBER', 'FLIGHT_NUMBER_2'), ('CANCELLED', 0.0), ('DIVERTED', 0.0), ((('CANCELLED', 0.0), ('DIVERTED', 0.0)}",2,2,19769,98136,0.19719,0.9974707875967423,1.0164167966869877,0.19669126460620162,7.369880286096651,"(('CANCELLATION_REASON', 4), ('FLIGHT_NUMBER', 'FLIGHT_NUMBER_2'))","(('CANCELLED', 0.0), ('DIVERTED', 0.0))","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DIVERTED,0.0', 'FLIGHT_NUMBER,FLIGHT_NUMBER_2']"
2632,10518,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('FLIGHT_NUMBER', 'FLIGHT_NUMBER_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19591,98425,0.19591,1.0,1.016002032004064,0.19591,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('FLIGHT_NUMBER', 'FLIGHT_NUMBER_3'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'FLIGHT_NUMBER,FLIGHT_NUMBER_3', 'CANCELLED,0.0']"
2633,10525,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('FLIGHT_NUMBER', 'FLIGHT_NUMBER_4'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19363,98425,0.19363,1.0,1.016002032004064,0.19363,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('FLIGHT_NUMBER', 'FLIGHT_NUMBER_4'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'FLIGHT_NUMBER,FLIGHT_NUMBER_4', 'CANCELLED,0.0']"
2647,10581,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('ORIGIN_AIRPORT', 'ORIGIN_AIRPORT_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19839,98425,0.19839,1.0,1.0160020320040641,0.19839,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('ORIGIN_AIRPORT', 'ORIGIN_AIRPORT_0'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'ORIGIN_AIRPORT,ORIGIN_AIRPORT_0', 'CANCELLED,0.0']"
2648,10588,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('ORIGIN_AIRPORT', 'ORIGIN_AIRPORT_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,20286,98425,0.20286,1.0,1.0160020320040641,0.20286,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('ORIGIN_AIRPORT', 'ORIGIN_AIRPORT_1'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'ORIGIN_AIRPORT,ORIGIN_AIRPORT_1']"
2651,10602,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('ORIGIN_AIRPORT', 'ORIGIN_AIRPORT_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,21980,98425,0.2198,1.0,1.016002032004064,0.2198,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('ORIGIN_AIRPORT', 'ORIGIN_AIRPORT_3'))","(('CANCELLATION_REASON', 4),)","['ORIGIN_AIRPORT,ORIGIN_AIRPORT_3', 'DIVERTED,0.0', 'CANCELLED,0.0', 'CANCELLATION_REASON,4']"
2652,10603,"{('CANCELLATION_REASON', 4), ('DIVERTED', 0.0), ('ORIGIN_AIRPORT', 'ORIGIN_AIRPORT_3'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",3,1,21980,98425,0.2198,1.0,1.016002032004064,0.2198,15750000.000000041,"(('CANCELLATION_REASON', 4), ('DIVERTED', 0.0), ('ORIGIN_AIRPORT', 'ORIGIN_AIRPORT_3'))","(('CANCELLED', 0.0),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'ORIGIN_AIRPORT,ORIGIN_AIRPORT_3', 'CANCELLED,0.0']"
2654,10616,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19699,98425,0.19699,1.0,1.016002032004064,0.19699,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_0'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_0']"
2655,10618,"{('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_0'), ('DIVERTED', 0.0), ((('DIVERTED', 0.0),)",3,1,19751,99711,0.19699,0.9973672219128146,1.0002579674387124,0.19647136904460535,1.097699390756519,"(('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_0'))","(('DIVERTED', 0.0),)","['CANCELLATION_REASON,4', 'SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_0', 'DIVERTED,0.0', 'CANCELLED,0.0']"
2656,10623,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19738,98425,0.19738,1.0,1.016002032004064,0.19738,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_1'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_1']"
2657,10630,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19838,98425,0.19838,1.0,1.0160020320040641,0.19838,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_2'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_2']"
2658,10637,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19603,98425,0.19603,1.0,1.0160020320040641,0.19603,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_3'))","(('CANCELLATION_REASON', 4),)","['SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_3', 'DIVERTED,0.0', 'CANCELLED,0.0', 'CANCELLATION_REASON,4']"
2659,10638,"{('CANCELLATION_REASON', 4), ('DIVERTED', 0.0), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_3'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",3,1,19603,98425,0.19603,1.0,1.0160020320040641,0.19603,15750000.000000041,"(('CANCELLATION_REASON', 4), ('DIVERTED', 0.0), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_3'))","(('CANCELLED', 0.0),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_3']"
2660,10644,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_4'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19258,98425,0.19258,1.0,1.016002032004064,0.19258,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_4'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_4', 'CANCELLED,0.0']"
2661,10651,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19621,98425,0.19621,1.0,1.016002032004064,0.19621,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_0'))","(('CANCELLATION_REASON', 4),)","['SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_0', 'DIVERTED,0.0', 'CANCELLED,0.0', 'CANCELLATION_REASON,4']"
2662,10652,"{('CANCELLATION_REASON', 4), ('DIVERTED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_0'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",3,1,19621,98425,0.19621,1.0,1.016002032004064,0.19621,15750000.000000041,"(('CANCELLATION_REASON', 4), ('DIVERTED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_0'))","(('CANCELLED', 0.0),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_0', 'CANCELLED,0.0']"
2663,10653,"{('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_0'), ('DIVERTED', 0.0), ((('DIVERTED', 0.0),)",3,1,19677,99711,0.19621,0.9971540377090004,1.0000441653468528,0.19565159373888297,1.0154733931880169,"(('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_0'))","(('DIVERTED', 0.0),)","['CANCELLATION_REASON,4', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_0', 'DIVERTED,0.0', 'CANCELLED,0.0']"
2664,10658,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19903,98425,0.19903,1.0,1.0160020320040641,0.19903,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_1'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_1']"
2665,10665,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19530,98425,0.1953,1.0,1.0160020320040641,0.1953,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_2']"
2666,10672,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19973,98425,0.19973,1.0,1.016002032004064,0.19973,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_3'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_3']"
2667,10679,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_4'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19109,98425,0.19109,1.0,1.0160020320040641,0.19109,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_4'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_4']"
2668,10686,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,20398,98425,0.20398,1.0,1.016002032004064,0.20398,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_0'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'SCHEDULED_TIME,SCHEDULED_TIME_0']"
2669,10688,"{('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_0'), ('DIVERTED', 0.0), ((('DIVERTED', 0.0),)",3,1,20428,99711,0.20398,0.9985314274525161,1.0014255472841673,0.20368044057176424,1.9678959933272566,"(('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_0'))","(('DIVERTED', 0.0),)","['CANCELLATION_REASON,4', 'SCHEDULED_TIME,SCHEDULED_TIME_0', 'DIVERTED,0.0', 'CANCELLED,0.0']"
2670,10693,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19026,98425,0.19026,1.0,1.0160020320040641,0.19026,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_1'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'SCHEDULED_TIME,SCHEDULED_TIME_1']"
2671,10694,"{('CANCELLATION_REASON', 4), ('DIVERTED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_1'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",3,1,19026,98425,0.19026,1.0,1.0160020320040641,0.19026,15750000.000000041,"(('CANCELLATION_REASON', 4), ('DIVERTED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_1'))","(('CANCELLED', 0.0),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'SCHEDULED_TIME,SCHEDULED_TIME_1', 'CANCELLED,0.0']"
2672,10698,"{('CANCELLATION_REASON', 4), ('SCHEDULED_TIME', 'SCHEDULED_TIME_1'), ('CANCELLED', 0.0), ('DIVERTED', 0.0), ((('CANCELLED', 0.0), ('DIVERTED', 0.0)}",2,2,19064,98136,0.19026,0.9980067142257658,1.0169629027327034,0.18988075744859423,9.351388992766179,"(('CANCELLATION_REASON', 4), ('SCHEDULED_TIME', 'SCHEDULED_TIME_1'))","(('CANCELLED', 0.0), ('DIVERTED', 0.0))","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DIVERTED,0.0', 'SCHEDULED_TIME,SCHEDULED_TIME_1']"
2673,10700,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19685,98425,0.19685,1.0,1.016002032004064,0.19685,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_2'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'SCHEDULED_TIME,SCHEDULED_TIME_2']"
2674,10707,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19288,98425,0.19288,1.0,1.0160020320040641,0.19288,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_3'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'SCHEDULED_TIME,SCHEDULED_TIME_3', 'CANCELLED,0.0']"
2675,10712,"{('CANCELLATION_REASON', 4), ('SCHEDULED_TIME', 'SCHEDULED_TIME_3'), ('CANCELLED', 0.0), ('DIVERTED', 0.0), ((('CANCELLED', 0.0), ('DIVERTED', 0.0)}",2,2,19350,98136,0.19288,0.996795865633075,1.0157290552224207,0.1922619865633075,5.817482055350444,"(('CANCELLATION_REASON', 4), ('SCHEDULED_TIME', 'SCHEDULED_TIME_3'))","(('CANCELLED', 0.0), ('DIVERTED', 0.0))","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DIVERTED,0.0', 'SCHEDULED_TIME,SCHEDULED_TIME_3']"
2676,10714,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_4'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19739,98425,0.19739,1.0,1.0160020320040641,0.19739,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_4'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'SCHEDULED_TIME,SCHEDULED_TIME_4']"
2679,10728,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('TAIL_NUMBER', 'TAIL_NUMBER_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19722,98425,0.19722,1.0,1.016002032004064,0.19722,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('TAIL_NUMBER', 'TAIL_NUMBER_0'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'TAIL_NUMBER,TAIL_NUMBER_0']"
2680,10735,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('TAIL_NUMBER', 'TAIL_NUMBER_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19801,98425,0.19801,1.0,1.016002032004064,0.19801,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('TAIL_NUMBER', 'TAIL_NUMBER_1'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'TAIL_NUMBER,TAIL_NUMBER_1']"
2682,10742,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('TAIL_NUMBER', 'TAIL_NUMBER_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19553,98425,0.19553,1.0,1.016002032004064,0.19553,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0), ('TAIL_NUMBER', 'TAIL_NUMBER_2'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'TAIL_NUMBER,TAIL_NUMBER_2']"
